Time,total_x,total_y,total_z,pressure_x,pressure_y,pressure_z,viscous_x,viscous_y,viscous_z,grid,initHeight
0.340911,0.518263,-839.1062,0.0,0.5159072,-839.1064,0.0,0.002355861,0.0002009651,0.0,fine,height_02
0.341224,0.5178658,-839.0757,0.0,0.5155131,-839.0759,0.0,0.002352697,0.0002006744,0.0,fine,height_02
0.341538,0.5173628,-839.0471,0.0,0.5150133,-839.0473,0.0,0.002349495,0.0002003865,0.0,fine,height_02
0.341851,0.5167475,-839.0193,0.0,0.5144013,-839.0195,0.0,0.002346228,0.000200104,0.0,fine,height_02
0.342165,0.5162236,-838.9906,0.0,0.5138806,-838.9908,0.0,0.00234293,0.0001998243,0.0,fine,height_02
0.342478,0.5157395,-838.9599,0.0,0.5133999,-838.9601,0.0,0.002339664,0.0001995427,0.0,fine,height_02
0.342779,0.5154115,-838.9283,0.0,0.513075,-838.9285,0.0,0.002336572,0.0001992679,0.0,fine,height_02
0.343093,0.5148056,-838.8931,0.0,0.5124723,-838.8933,0.0,0.002333377,0.0001989813,0.0,fine,height_02
0.343407,0.5144664,-838.8569,0.0,0.5121362,-838.8571,0.0,0.002330168,0.0001986948,0.0,fine,height_02
0.343721,0.5142321,-838.8224,0.0,0.5119052,-838.8226,0.0,0.002326931,0.000198407,0.0,fine,height_02
0.344035,0.5137847,-838.7927,0.0,0.511461,-838.7929,0.0,0.002323656,0.0001981174,0.0,fine,height_02
0.344349,0.5130813,-838.7665,0.0,0.5107609,-838.7667,0.0,0.002320384,0.0001978293,0.0,fine,height_02
0.344663,0.5124068,-838.7395,0.0,0.5100897,-838.7397,0.0,0.002317173,0.0001975438,0.0,fine,height_02
0.344977,0.5119625,-838.7092,0.0,0.5096485,-838.7094,0.0,0.002314019,0.0001972595,0.0,fine,height_02
0.345291,0.5115465,-838.6777,0.0,0.5092357,-838.6779,0.0,0.002310852,0.0001969738,0.0,fine,height_02
0.345605,0.5108483,-838.6479,0.0,0.5085407,-838.6481,0.0,0.002307626,0.0001966867,0.0,fine,height_02
0.345919,0.5100148,-838.6188,0.0,0.5077104,-838.619,0.0,0.002304364,0.0001964016,0.0,fine,height_02
0.346232,0.5095634,-838.587,0.0,0.5072623,-838.5872,0.0,0.002301106,0.0001961215,0.0,fine,height_02
0.346546,0.509547,-838.5525,0.0,0.5072492,-838.5527,0.0,0.002297852,0.0001958442,0.0,fine,height_02
0.34686,0.5095083,-838.5195,0.0,0.5072137,-838.5197,0.0,0.002294587,0.0001955647,0.0,fine,height_02
0.347174,0.5093213,-838.489,0.0,0.50703,-838.4892,0.0,0.002291322,0.0001952854,0.0,fine,height_02
0.347488,0.509011,-838.4606,0.0,0.506723,-838.4608,0.0,0.002288075,0.0001950051,0.0,fine,height_02
0.347802,0.5083338,-838.4355,0.0,0.5060489,-838.4357,0.0,0.002284827,0.0001947213,0.0,fine,height_02
0.348116,0.5074263,-838.41,0.0,0.5051447,-838.4102,0.0,0.002281572,0.0001944399,0.0,fine,height_02
0.34843,0.5066972,-838.3796,0.0,0.5044188,-838.3798,0.0,0.002278376,0.0001941601,0.0,fine,height_02
0.348744,0.5063277,-838.3441,0.0,0.5040525,-838.3443,0.0,0.002275245,0.0001938792,0.0,fine,height_02
0.349058,0.5060473,-838.3091,0.0,0.5037752,-838.3093,0.0,0.002272073,0.0001935959,0.0,fine,height_02
0.349372,0.5054661,-838.2785,0.0,0.5031973,-838.2787,0.0,0.002268794,0.0001933123,0.0,fine,height_02
0.349686,0.5045889,-838.2516,0.0,0.5023235,-838.2518,0.0,0.00226547,0.0001930317,0.0,fine,height_02
0.35,0.5037151,-838.2265,0.0,0.5014529,-838.2267,0.0,0.00226219,0.0001927526,0.0,fine,height_02
0.350318,0.5031084,-838.1998,0.0,0.5008495,-838.2,0.0,0.0022589,0.0001924724,0.0,fine,height_02
0.350635,0.5026712,-838.1713,0.0,0.5004155,-838.1715,0.0,0.002255622,0.0001921921,0.0,fine,height_02
0.350949,0.5020525,-838.1412,0.0,0.4998002,-838.1414,0.0,0.002252369,0.0001919113,0.0,fine,height_02
0.351266,0.5012063,-838.1106,0.0,0.4989572,-838.1108,0.0,0.002249108,0.0001916269,0.0,fine,height_02
0.351582,0.5002568,-838.0821,0.0,0.498011,-838.0823,0.0,0.002245844,0.0001913398,0.0,fine,height_02
0.351899,0.4996115,-838.052,0.0,0.4973689,-838.0522,0.0,0.00224261,0.0001910561,0.0,fine,height_02
0.352217,0.4997017,-838.0165,0.0,0.4974623,-838.0167,0.0,0.002239419,0.000190774,0.0,fine,height_02
0.352538,0.5002719,-837.9783,0.0,0.4980357,-837.9785,0.0,0.002236203,0.0001904907,0.0,fine,height_02
0.352861,0.5005579,-837.9444,0.0,0.4983251,-837.9446,0.0,0.002232865,0.0001902044,0.0,fine,height_02
0.353184,0.5001399,-837.9167,0.0,0.4979104,-837.9169,0.0,0.002229461,0.0001899204,0.0,fine,height_02
0.353502,0.4994325,-837.8907,0.0,0.4972063,-837.8909,0.0,0.002226134,0.0001896447,0.0,fine,height_02
0.353818,0.498759,-837.8624,0.0,0.4965361,-837.8626,0.0,0.002222889,0.0001893737,0.0,fine,height_02
0.354137,0.4982576,-837.8312,0.0,0.496038,-837.8314,0.0,0.002219614,0.0001891023,0.0,fine,height_02
0.354455,0.4979312,-837.7989,0.0,0.4957149,-837.7991,0.0,0.002216295,0.0001888308,0.0,fine,height_02
0.354776,0.4975092,-837.7665,0.0,0.4952963,-837.7667,0.0,0.002212969,0.000188556,0.0,fine,height_02
0.355097,0.496829,-837.7371,0.0,0.4946193,-837.7373,0.0,0.002209678,0.0001882774,0.0,fine,height_02
0.35542,0.4959149,-837.7106,0.0,0.4937086,-837.7108,0.0,0.002206365,0.0001879958,0.0,fine,height_02
0.355745,0.4952618,-837.6816,0.0,0.4930587,-837.6818,0.0,0.002203058,0.0001877159,0.0,fine,height_02
0.356073,0.4950865,-837.6481,0.0,0.4928868,-837.6483,0.0,0.002199767,0.0001874352,0.0,fine,height_02
0.356396,0.4950366,-837.6147,0.0,0.4928401,-837.6149,0.0,0.00219649,0.0001871566,0.0,fine,height_02
0.356719,0.4944627,-837.5839,0.0,0.4922696,-837.5841,0.0,0.002193141,0.0001868766,0.0,fine,height_02
0.357042,0.493414,-837.5552,0.0,0.4912243,-837.5553,0.0,0.002189764,0.0001865969,0.0,fine,height_02
0.357365,0.4923504,-837.5259,0.0,0.490164,-837.526,0.0,0.00218643,0.0001863179,0.0,fine,height_02
0.357688,0.4916471,-837.4948,0.0,0.489464,-837.495,0.0,0.002183136,0.0001860383,0.0,fine,height_02
0.358011,0.4913491,-837.4638,0.0,0.4891693,-837.464,0.0,0.002179786,0.0001857579,0.0,fine,height_02
0.358337,0.4910965,-837.4341,0.0,0.4889201,-837.4343,0.0,0.002176377,0.0001854751,0.0,fine,height_02
0.358665,0.4906368,-837.4067,0.0,0.4884638,-837.4069,0.0,0.002172989,0.0001851908,0.0,fine,height_02
0.358995,0.4899776,-837.3819,0.0,0.487808,-837.3821,0.0,0.002169598,0.0001849061,0.0,fine,height_02
0.359326,0.4894947,-837.3549,0.0,0.4873284,-837.3551,0.0,0.002166239,0.0001846242,0.0,fine,height_02
0.359654,0.4894675,-837.3216,0.0,0.4873045,-837.3218,0.0,0.002162969,0.000184345,0.0,fine,height_02
0.359979,0.4896082,-837.2842,0.0,0.4874485,-837.2844,0.0,0.00215972,0.0001840657,0.0,fine,height_02
0.360307,0.4893583,-837.2472,0.0,0.487202,-837.2474,0.0,0.002156354,0.0001837824,0.0,fine,height_02
0.360636,0.4886396,-837.2137,0.0,0.4864867,-837.2139,0.0,0.00215292,0.0001834995,0.0,fine,height_02
0.360964,0.4877457,-837.1828,0.0,0.4855962,-837.183,0.0,0.002149511,0.0001832173,0.0,fine,height_02
0.361294,0.4870164,-837.1518,0.0,0.4848703,-837.152,0.0,0.002146123,0.000182934,0.0,fine,height_02
0.361625,0.4866009,-837.1207,0.0,0.4844582,-837.1209,0.0,0.002142705,0.000182651,0.0,fine,height_02
0.361959,0.4860989,-837.0914,0.0,0.4839597,-837.0916,0.0,0.002139213,0.0001823646,0.0,fine,height_02
0.362293,0.4852841,-837.0653,0.0,0.4831483,-837.0655,0.0,0.002135758,0.0001820774,0.0,fine,height_02
0.362623,0.4844341,-837.0393,0.0,0.4823017,-837.0395,0.0,0.002132389,0.0001817931,0.0,fine,height_02
0.362951,0.4839071,-837.0096,0.0,0.481778,-837.0098,0.0,0.002129094,0.000181512,0.0,fine,height_02
0.363282,0.4837069,-836.9741,0.0,0.4815811,-836.9743,0.0,0.002125788,0.0001812286,0.0,fine,height_02
0.363613,0.4836516,-836.9389,0.0,0.4815292,-836.9391,0.0,0.002122403,0.0001809439,0.0,fine,height_02
0.363944,0.483111,-836.9091,0.0,0.480992,-836.9092,0.0,0.002118913,0.0001806577,0.0,fine,height_02
0.364274,0.4821427,-836.8832,0.0,0.4800273,-836.8834,0.0,0.00211543,0.0001803726,0.0,fine,height_02
0.364608,0.481231,-836.8554,0.0,0.479119,-836.8556,0.0,0.002112025,0.0001800867,0.0,fine,height_02
0.364942,0.4809764,-836.8224,0.0,0.4788677,-836.8226,0.0,0.002108672,0.0001798022,0.0,fine,height_02
0.365279,0.4811418,-836.7875,0.0,0.4790365,-836.7877,0.0,0.00210522,0.0001795153,0.0,fine,height_02
0.365616,0.4810994,-836.7555,0.0,0.4789977,-836.7557,0.0,0.002101704,0.0001792294,0.0,fine,height_02
0.365953,0.4805615,-836.7259,0.0,0.4784633,-836.726,0.0,0.002098182,0.000178945,0.0,fine,height_02
0.366287,0.4797722,-836.6967,0.0,0.4776775,-836.6969,0.0,0.002094735,0.0001786626,0.0,fine,height_02
0.366621,0.47913,-836.6646,0.0,0.4770386,-836.6648,0.0,0.002091359,0.0001783816,0.0,fine,height_02
0.366955,0.478904,-836.629,0.0,0.476816,-836.6292,0.0,0.002088011,0.0001781023,0.0,fine,height_02
0.367289,0.4788257,-836.5947,0.0,0.4767411,-836.5949,0.0,0.002084591,0.0001778218,0.0,fine,height_02
0.367626,0.4782915,-836.5666,0.0,0.4762105,-836.5668,0.0,0.002081022,0.0001775362,0.0,fine,height_02
0.367963,0.4773051,-836.5433,0.0,0.4752277,-836.5434,0.0,0.00207745,0.0001772511,0.0,fine,height_02
0.368304,0.4764605,-836.5165,0.0,0.4743866,-836.5167,0.0,0.002073954,0.0001769662,0.0,fine,height_02
0.368645,0.4760211,-836.4854,0.0,0.4739506,-836.4856,0.0,0.002070521,0.0001766792,0.0,fine,height_02
0.368986,0.4754853,-836.4548,0.0,0.4734183,-836.4549,0.0,0.002067052,0.0001763913,0.0,fine,height_02
0.36933,0.4747317,-836.423,0.0,0.4726682,-836.4232,0.0,0.002063527,0.0001761049,0.0,fine,height_02
0.369671,0.474228,-836.3887,0.0,0.4721679,-836.3889,0.0,0.002060053,0.0001758236,0.0,fine,height_02
0.370012,0.4740487,-836.3514,0.0,0.4719921,-836.3516,0.0,0.002056561,0.0001755431,0.0,fine,height_02
0.370352,0.4740074,-836.3128,0.0,0.4719544,-836.3129,0.0,0.00205306,0.0001752626,0.0,fine,height_02
0.370693,0.473913,-836.2743,0.0,0.4718634,-836.2745,0.0,0.002049573,0.0001749821,0.0,fine,height_02
0.371038,0.4735872,-836.2389,0.0,0.4715412,-836.2391,0.0,0.002046027,0.0001746969,0.0,fine,height_02
0.371383,0.4731934,-836.2066,0.0,0.471151,-836.2067,0.0,0.002042433,0.0001744129,0.0,fine,height_02
0.371728,0.4728228,-836.1744,0.0,0.4707839,-836.1746,0.0,0.002038863,0.0001741295,0.0,fine,height_02
0.372077,0.4723488,-836.143,0.0,0.4703135,-836.1432,0.0,0.002035305,0.0001738407,0.0,fine,height_02
0.372426,0.471458,-836.1172,0.0,0.4694263,-836.1174,0.0,0.002031715,0.0001735475,0.0,fine,height_02
0.372775,0.4699876,-836.0954,0.0,0.4679595,-836.0956,0.0,0.002028141,0.0001732524,0.0,fine,height_02
0.373119,0.4686386,-836.0711,0.0,0.4666139,-836.0712,0.0,0.00202467,0.0001729614,0.0,fine,height_02
0.373464,0.4677693,-836.0403,0.0,0.4657481,-836.0405,0.0,0.002021193,0.000172669,0.0,fine,height_02
0.373809,0.4672536,-836.0049,0.0,0.4652359,-836.0051,0.0,0.002017688,0.0001723751,0.0,fine,height_02
0.374153,0.4670071,-835.9675,0.0,0.4649929,-835.9676,0.0,0.002014216,0.0001720808,0.0,fine,height_02
0.374498,0.4673107,-835.9278,0.0,0.4652999,-835.928,0.0,0.002010754,0.0001717893,0.0,fine,height_02
0.374847,0.4680143,-835.8866,0.0,0.4660071,-835.8867,0.0,0.002007193,0.0001714978,0.0,fine,height_02
0.375197,0.4685908,-835.8479,0.0,0.4665872,-835.8481,0.0,0.002003555,0.0001712098,0.0,fine,height_02
0.375551,0.4682187,-835.8177,0.0,0.4662189,-835.8179,0.0,0.001999793,0.000170916,0.0,fine,height_02
0.375905,0.4666493,-835.7967,0.0,0.4646532,-835.7969,0.0,0.001996071,0.0001706216,0.0,fine,height_02
0.37626,0.4647009,-835.7747,0.0,0.4627084,-835.7749,0.0,0.001992492,0.0001703277,0.0,fine,height_02
0.376614,0.4635612,-835.7431,0.0,0.4615723,-835.7433,0.0,0.00198897,0.0001700349,0.0,fine,height_02
0.376963,0.4629496,-835.7081,0.0,0.4609642,-835.7083,0.0,0.001985426,0.0001697392,0.0,fine,height_02
0.377312,0.4623921,-835.6728,0.0,0.4604103,-835.673,0.0,0.001981849,0.0001694424,0.0,fine,height_02
0.377661,0.462389,-835.6351,0.0,0.4604107,-835.6353,0.0,0.001978277,0.0001691516,0.0,fine,height_02
0.37801,0.4628676,-835.5979,0.0,0.460893,-835.5981,0.0,0.001974679,0.000168862,0.0,fine,height_02
0.378365,0.4634302,-835.5603,0.0,0.4614591,-835.5605,0.0,0.001971057,0.0001685706,0.0,fine,height_02
0.378719,0.4638484,-835.5232,0.0,0.4618809,-835.5233,0.0,0.001967487,0.0001682776,0.0,fine,height_02
0.379074,0.4636809,-835.4915,0.0,0.4617171,-835.4916,0.0,0.00196384,0.0001679811,0.0,fine,height_02
0.379435,0.4626918,-835.4653,0.0,0.4607318,-835.4655,0.0,0.001960009,0.0001676798,0.0,fine,height_02
0.379796,0.4612816,-835.4392,0.0,0.4593254,-835.4393,0.0,0.001956221,0.0001673804,0.0,fine,height_02
0.380156,0.4596651,-835.4104,0.0,0.4577125,-835.4106,0.0,0.001952603,0.0001670756,0.0,fine,height_02
0.380517,0.4585207,-835.3766,0.0,0.4565717,-835.3768,0.0,0.00194902,0.0001667719,0.0,fine,height_02
0.380878,0.4580361,-835.3387,0.0,0.4560907,-835.3389,0.0,0.001945339,0.0001664686,0.0,fine,height_02
0.381232,0.4575375,-835.3055,0.0,0.4555959,-835.3057,0.0,0.001941642,0.0001661659,0.0,fine,height_02
0.381586,0.4568147,-835.2755,0.0,0.4548767,-835.2756,0.0,0.001938021,0.0001658624,0.0,fine,height_02
0.38194,0.4565538,-835.2437,0.0,0.4546193,-835.2438,0.0,0.001934489,0.0001655597,0.0,fine,height_02
0.382294,0.456728,-835.2118,0.0,0.4547972,-835.212,0.0,0.00193085,0.0001652571,0.0,fine,height_02
0.382656,0.4565569,-835.181,0.0,0.4546299,-835.1812,0.0,0.001927044,0.0001649495,0.0,fine,height_02
0.383017,0.4560034,-835.1485,0.0,0.45408,-835.1487,0.0,0.001923383,0.0001646436,0.0,fine,height_02
0.383378,0.4558652,-835.1077,0.0,0.4539453,-835.1079,0.0,0.001919849,0.0001643422,0.0,fine,height_02
0.383748,0.4561893,-835.0608,0.0,0.4542732,-835.061,0.0,0.001916097,0.0001640349,0.0,fine,height_02
0.384117,0.455748,-835.0223,0.0,0.4538358,-835.0224,0.0,0.001912171,0.0001637243,0.0,fine,height_02
0.384487,0.4541557,-834.9932,0.0,0.4522474,-834.9933,0.0,0.001908279,0.0001634138,0.0,fine,height_02
0.384856,0.4525289,-834.9632,0.0,0.4506244,-834.9634,0.0,0.00190452,0.000163104,0.0,fine,height_02
0.385225,0.4512901,-834.9222,0.0,0.4493895,-834.9223,0.0,0.001900589,0.0001631108,0.0,fine,height_02
0.385595,0.4516699,-834.8827,0.0,0.4497731,-834.8828,0.0,0.001896773,0.000162628,0.0,fine,height_02
0.385964,0.451369,-834.8503,0.0,0.4494759,-834.8505,0.0,0.001893057,0.0001620641,0.0,fine,height_02
0.386333,0.4513908,-834.8159,0.0,0.4495013,-834.8161,0.0,0.001889443,0.0001615433,0.0,fine,height_02
0.386703,0.4518052,-834.7781,0.0,0.4499193,-834.7782,0.0,0.001885945,0.0001610681,0.0,fine,height_02
0.387072,0.4516864,-834.7466,0.0,0.449804,-834.7468,0.0,0.00188239,0.0001606182,0.0,fine,height_02
0.387442,0.450858,-834.7199,0.0,0.4489793,-834.72,0.0,0.001878693,0.0001601902,0.0,fine,height_02
0.387811,0.4496379,-834.6906,0.0,0.4477629,-834.6908,0.0,0.001874994,0.0001597804,0.0,fine,height_02
0.388192,0.4480681,-834.6571,0.0,0.4461968,-834.6573,0.0,0.001871298,0.0001593649,0.0,fine,height_02
0.388573,0.4468399,-834.6206,0.0,0.4449723,-834.6207,0.0,0.001867634,0.0001589637,0.0,fine,height_02
0.388954,0.4463343,-834.5807,0.0,0.4444704,-834.5808,0.0,0.001863878,0.0001585715,0.0,fine,height_02
0.389335,0.4460507,-834.5424,0.0,0.4441907,-834.5426,0.0,0.001860031,0.0001581815,0.0,fine,height_02
0.38973,0.4456249,-834.505,0.0,0.4437688,-834.5052,0.0,0.001856041,0.0001577794,0.0,fine,height_02
0.390125,0.4454072,-834.4684,0.0,0.4435552,-834.4686,0.0,0.001852003,0.000157387,0.0,fine,height_02
0.390504,0.4449663,-834.436,0.0,0.4431183,-834.4361,0.0,0.001848044,0.0001570136,0.0,fine,height_02
0.390884,0.4438119,-834.4039,0.0,0.4419677,-834.404,0.0,0.001844208,0.0001566334,0.0,fine,height_02
0.391264,0.4432564,-834.3649,0.0,0.4414159,-834.3651,0.0,0.001840468,0.0001562585,0.0,fine,height_02
0.391644,0.4430714,-834.326,0.0,0.4412348,-834.3261,0.0,0.001836659,0.0001558783,0.0,fine,height_02
0.392024,0.442866,-834.2899,0.0,0.4410332,-834.29,0.0,0.001832775,0.0001555012,0.0,fine,height_02
0.392404,0.4426734,-834.2545,0.0,0.4408446,-834.2546,0.0,0.001828827,0.000155129,0.0,fine,height_02
0.392783,0.4424471,-834.2158,0.0,0.4406221,-834.216,0.0,0.001824959,0.0001547619,0.0,fine,height_02
0.393184,0.4418765,-834.1735,0.0,0.4400555,-834.1737,0.0,0.001821032,0.0001543713,0.0,fine,height_02
0.393585,0.4416121,-834.1312,0.0,0.4397952,-834.1313,0.0,0.00181696,0.0001539909,0.0,fine,height_02
0.393986,0.4406252,-834.0937,0.0,0.4388124,-834.0939,0.0,0.001812816,0.0001535958,0.0,fine,height_02
0.394387,0.4395254,-834.0552,0.0,0.4377166,-834.0553,0.0,0.001808814,0.0001532034,0.0,fine,height_02
0.394788,0.4395587,-834.0126,0.0,0.4377539,-834.0127,0.0,0.001804771,0.0001528506,0.0,fine,height_02
0.395189,0.4391164,-833.9805,0.0,0.4373159,-833.9806,0.0,0.00180052,0.0001525163,0.0,fine,height_02
0.39559,0.4374467,-833.9559,0.0,0.4356504,-833.956,0.0,0.001796322,0.0001522003,0.0,fine,height_02
0.395991,0.4357141,-833.9263,0.0,0.4339218,-833.9264,0.0,0.0017923,0.0001518942,0.0,fine,height_02
0.396392,0.434401,-833.8909,0.0,0.4326126,-833.891,0.0,0.001788395,0.0001515894,0.0,fine,height_02
0.396793,0.4338317,-833.8501,0.0,0.4320473,-833.8502,0.0,0.001784399,0.0001512896,0.0,fine,height_02
0.397194,0.4342602,-833.8015,0.0,0.43248,-833.8017,0.0,0.001780268,0.0001509969,0.0,fine,height_02
0.397594,0.4348402,-833.754,0.0,0.433064,-833.7542,0.0,0.001776152,0.0001507038,0.0,fine,height_02
0.397995,0.4347818,-833.7159,0.0,0.4330098,-833.716,0.0,0.001772011,0.0001504106,0.0,fine,height_02
0.398396,0.4338879,-833.6849,0.0,0.43212,-833.685,0.0,0.001767878,0.0001501056,0.0,fine,height_02
0.398797,0.4328908,-833.6496,0.0,0.431127,-833.6498,0.0,0.001763862,0.0001497906,0.0,fine,height_02
0.399198,0.4321667,-833.6099,0.0,0.4304069,-833.61,0.0,0.001759812,0.0001494791,0.0,fine,height_02
0.399599,0.4317084,-833.5694,0.0,0.4299527,-833.5695,0.0,0.001755671,0.0001491745,0.0,fine,height_02
0.4,0.430925,-833.5354,0.0,0.4291735,-833.5355,0.0,0.001751486,0.0001488717,0.0,fine,height_02
0.00119048,0.0005599846,-854.2877,0.0,0.0005495708,-854.2877,0.0,1.041376e-05,-2.232227e-06,0.0,coarse,height_02
0.00262605,-0.02670419,-853.1347,0.0,-0.02671527,-853.1347,0.0,1.108174e-05,-4.032169e-06,0.0,coarse,height_02
0.00431798,0.007118259,-852.8107,0.0,0.007086679,-852.8107,0.0,3.158066e-05,-7.384281e-06,0.0,coarse,height_02
0.00630415,0.009106264,-852.342,0.0,0.009053078,-852.342,0.0,5.318572e-05,-9.501811e-06,0.0,coarse,height_02
0.0087317,0.001877638,-851.9015,0.0,0.001801855,-851.9015,0.0,7.57834e-05,-1.241122e-05,0.0,coarse,height_02
0.0116794,0.001719792,-851.6898,0.0,0.001616269,-851.6897,0.0,0.0001035236,-1.600358e-05,0.0,coarse,height_02
0.0151631,0.0008425015,-851.5463,0.0,0.0007059584,-851.5463,0.0,0.0001365431,-2.061773e-05,0.0,coarse,height_02
0.0195177,0.0007206999,-851.4219,0.0,0.0005411915,-851.4219,0.0,0.0001795085,-2.732602e-05,0.0,coarse,height_02
0.0245981,0.0005203766,-851.2632,0.0,0.000288573,-851.2632,0.0,0.0002318036,-3.448621e-05,0.0,coarse,height_02
0.0309486,0.000648867,-851.0169,0.0,0.0003436285,-851.0169,0.0,0.0003052385,-4.146728e-05,0.0,coarse,height_02
0.0372991,0.0007018805,-850.7145,0.0,0.0003172328,-850.7145,0.0,0.0003846477,-5.105926e-05,0.0,coarse,height_02
0.0436495,0.0007728128,-850.3034,0.0,0.0002997919,-850.3034,0.0,0.0004730209,-5.56259e-05,0.0,coarse,height_02
0.05,0.001165317,-849.8917,0.0,0.0005968967,-849.8916,0.0,0.0005684204,-6.306525e-05,0.0,coarse,height_02
0.0571429,0.001190264,-849.3852,0.0,0.0005024701,-849.3851,0.0,0.0006877935,-6.537603e-05,0.0,coarse,height_02
0.0642857,0.001446894,-848.88,0.0,0.0006359261,-848.8799,0.0,0.0008109675,-7.10712e-05,0.0,coarse,height_02
0.0702381,0.001651197,-848.5816,0.0,0.0007249201,-848.5816,0.0,0.0009262771,-7.394934e-05,0.0,coarse,height_02
0.0761905,0.001818414,-848.2861,0.0,0.0007709329,-848.286,0.0,0.001047481,-7.439885e-05,0.0,coarse,height_02
0.0821429,0.002095396,-848.06,0.0,0.0009245637,-848.0599,0.0,0.001170833,-7.98815e-05,0.0,coarse,height_02
0.0880952,0.002449722,-847.8827,0.0,0.001143728,-847.8827,0.0,0.001305993,-8.18864e-05,0.0,coarse,height_02
0.0940476,0.002641623,-847.6944,0.0,0.001195329,-847.6944,0.0,0.001446293,-8.230347e-05,0.0,coarse,height_02
0.1,0.003122281,-847.4989,0.0,0.001535394,-847.4988,0.0,0.001586887,-8.477219e-05,0.0,coarse,height_02
0.103846,0.003468181,-847.44,0.0,0.00178744,-847.4399,0.0,0.00168074,-8.611263e-05,0.0,coarse,height_02
0.107396,0.003851394,-847.3526,0.0,0.002083574,-847.3525,0.0,0.001767821,-8.600012e-05,0.0,coarse,height_02
0.110674,0.004542086,-847.2849,0.0,0.002691875,-847.2848,0.0,0.00185021,-8.719567e-05,0.0,coarse,height_02
0.113699,0.004632284,-847.2074,0.0,0.002706615,-847.2073,0.0,0.001925669,-8.945709e-05,0.0,coarse,height_02
0.116491,0.009093132,-847.13,0.0,0.007090692,-847.1299,0.0,0.00200244,-8.953735e-05,0.0,coarse,height_02
0.118885,0.0202465,-847.1044,0.0,0.01817852,-847.1043,0.0,0.002067983,-8.667765e-05,0.0,coarse,height_02
0.121107,0.03581594,-847.0918,0.0,0.03368949,-847.0917,0.0,0.002126456,-7.888943e-05,0.0,coarse,height_02
0.123171,0.05702566,-847.0937,0.0,0.05485188,-847.0936,0.0,0.00217378,-6.614507e-05,0.0,coarse,height_02
0.125087,0.1181223,-847.168,0.0,0.1159154,-847.1679,0.0,0.002206921,-4.757899e-05,0.0,coarse,height_02
0.126867,0.1832401,-847.2417,0.0,0.1810079,-847.2416,0.0,0.002232219,-2.760171e-05,0.0,coarse,height_02
0.128519,0.2484737,-847.3094,0.0,0.2462233,-847.3093,0.0,0.002250394,-9.723482e-06,0.0,coarse,height_02
0.130172,0.4293269,-847.4956,0.0,0.4270713,-847.4956,0.0,0.002255563,1.110787e-05,0.0,coarse,height_02
0.131697,0.5549723,-847.6221,0.0,0.5527134,-847.6221,0.0,0.002258946,3.201589e-05,0.0,coarse,height_02
0.133222,0.8081664,-847.8169,0.0,0.8059166,-847.817,0.0,0.002249817,5.611099e-05,0.0,coarse,height_02
0.134747,0.9055895,-847.8717,0.0,0.9033475,-847.8718,0.0,0.002241977,8.143174e-05,0.0,coarse,height_02
0.136273,1.146694,-847.9893,0.0,1.144471,-847.9894,0.0,0.002222592,0.0001081315,0.0,coarse,height_02
0.137798,1.119635,-847.9288,0.0,1.117427,-847.929,0.0,0.00220814,0.0001337542,0.0,coarse,height_02
0.139323,1.312001,-848.0315,0.0,1.309815,-848.0316,0.0,0.00218611,0.0001604361,0.0,coarse,height_02
0.141103,1.416707,-848.0574,0.0,1.414548,-848.0576,0.0,0.002159564,0.0001923784,0.0,coarse,height_02
0.143327,1.458807,-848.0103,0.0,1.456678,-848.0105,0.0,0.002128711,0.0002291615,0.0,coarse,height_02
0.145551,1.721,-848.1673,0.0,1.718928,-848.1675,0.0,0.002072759,0.000232858,0.0,coarse,height_02
0.147776,1.805289,-848.0675,0.0,1.803274,-848.0678,0.0,0.002014703,0.0002320679,0.0,coarse,height_02
0.15,1.856484,-847.9896,0.0,1.854524,-847.9898,0.0,0.001959745,0.0002370038,0.0,coarse,height_02
0.152381,1.786744,-847.8369,0.0,1.784839,-847.8371,0.0,0.001905252,0.0002385384,0.0,coarse,height_02
0.154887,1.775149,-847.6851,0.0,1.773296,-847.6853,0.0,0.001852754,0.0002382886,0.0,coarse,height_02
0.157541,1.76437,-847.5598,0.0,1.762569,-847.56,0.0,0.001801626,0.0002326716,0.0,coarse,height_02
0.160195,1.757323,-847.4379,0.0,1.755569,-847.4381,0.0,0.001753408,0.0002236683,0.0,coarse,height_02
0.163038,1.706753,-847.1823,0.0,1.705048,-847.1825,0.0,0.001704579,0.0002131803,0.0,coarse,height_02
0.165881,1.65158,-846.9287,0.0,1.649923,-846.9289,0.0,0.001657904,0.000204394,0.0,coarse,height_02
0.168983,1.599528,-846.5883,0.0,1.597892,-846.5885,0.0,0.001635805,0.0001978656,0.0,coarse,height_02
0.172085,1.550498,-846.3298,0.0,1.548907,-846.33,0.0,0.001591156,0.0001943545,0.0,coarse,height_02
0.175186,1.512212,-846.0604,0.0,1.510661,-846.0606,0.0,0.001550883,0.0001919642,0.0,coarse,height_02
0.178731,1.469253,-845.7654,0.0,1.467742,-845.7656,0.0,0.001510887,0.0001883498,0.0,coarse,height_02
0.182276,1.423201,-845.4086,0.0,1.421715,-845.4088,0.0,0.001486678,0.0001825811,0.0,coarse,height_02
0.185821,1.366655,-845.015,0.0,1.365198,-845.0152,0.0,0.001456575,0.0001781413,0.0,coarse,height_02
